"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"DCN";8,58507047349408;8,33900159496619;8,87811674206543;1,07898322248678;9,08373323568692;1,07898322248678;11,0699382988474;1,07898322248678;1,07898322248678;11,3685551360717;1,07898322248678;10,4276967296769;9,55680098278391;1,07898322248678;1,07898322248678;1,07898322248678
"PRDX4";10,6570338921932;1,07898322248678;10,7014371223877;10,6819303973687;1,07898322248678;10,1523491798334;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;9,8189279184233;1,07898322248678;1,07898322248678
"FMO1";11,865379909668;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;9,92929840684296;1,07898322248678;1,07898322248678;1,07898322248678;10,3642806589775;1,07898322248678;11,8249535544496;1,07898322248678
"GSTM2";1,07898322248678;1,07898322248678;1,07898322248678;9,95834561135697;13,6392848109067;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;11,824304808954;1,07898322248678
"RAB1B";11,0746598480029;1,07898322248678;10,5570058005578;10,4031545241589;1,07898322248678;1,07898322248678;10,6638608723093;10,7456247936968;11,0824926109289;10,8738302105736;10,7846312773659;1,07898322248678;10,5021280359868;10,8901801760638;10,7554084254828;10,7786679596262
"RAB11A";1,07898322248678;9,22976738787973;9,71977013913803;1,07898322248678;9,76901441660916;1,07898322248678;1,07898322248678;9,1907297157656;1,07898322248678;1,07898322248678;1,07898322248678;9,36921945937761;9,05040000851833;8,79622783921356;9,92230925265988;1,07898322248678
"ANXA10";1,07898322248678;9,32662642437994;8,94526446453968;1,07898322248678;1,07898322248678;1,07898322248678;10,2846002003802;8,09643833539436;1,07898322248678;1,07898322248678;1,07898322248678;9,41914053022311;10,1460917509058;9,7453752248565;7,5609932961974;10,1679708490981
"ST13";9,62719835322986;9,55074979883903;10,5370893775462;9,70706949396273;9,31512686547937;9,65470012661428;1,07898322248678;1,07898322248678;8,81369420830161;1,07898322248678;9,19704089349064;9,10978926024495;1,07898322248678;1,07898322248678;9,58694189821604;1,07898322248678
"RDX";10,5685288026814;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,96672857692223;9,66975759982367;1,07898322248678;9,68189355619673;1,07898322248678;1,07898322248678;10,3714066028872;1,07898322248678
"ARF5";9,70840600751946;9,29559929194165;1,07898322248678;9,10445441823203;1,07898322248678;9,64061553911499;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;9,28371145323205;1,07898322248678;1,07898322248678;1,07898322248678;9,81920556437683;1,07898322248678
"GDI1";10,6072134547749;1,07898322248678;8,83215095415794;1,07898322248678;1,07898322248678;1,07898322248678;8,62702602975008;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,77825686117911;1,07898322248678;8,95707403204877;9,32846929379591;9,47284035364146
"SLC25A6";10,8229081001799;10,4140676660648;11,0313902541006;10,5819274825784;10,180370236881;10,8734680474824;9,84077900223428;10,8278298139474;10,4752590372923;9,69174011692772;1,07898322248678;1,07898322248678;1,07898322248678;10,4363615239193;1,07898322248678;9,82926131544353
"GSTM3";7,71995723596125;1,07898322248678;10,6061108339669;10,1504698874324;12,509529208302;9,01638357902184;8,29266645212794;1,07898322248678;1,07898322248678;9,24789336235085;10,939881541083;5,99197363601268;1,07898322248678;12,1832819689291;11,0232981397971;8,8355543110138
"NCCRP1";1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,71683161642102;7,84884827531573;8,22861503435226;1,07898322248678;1,07898322248678;9,46465132406657;9,28202772909865;1,07898322248678;1,07898322248678;1,07898322248678;9,7536226252969;10,7112559629283
"SIGLEC16";8,32969527211314;9,48284247272581;9,95364098223199;8,24992560751686;1,07898322248678;9,06824697675486;10,1120577342116;12,8740689527254;7,84781547044362;9,80431716877071;9,21719473456709;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;9,49655607865821
"HNRNPH1";9,79935010499221;1,07898322248678;9,94402207157257;9,98618081389349;10,298918591926;1,07898322248678;9,04545702095081;10,2733740958134;1,07898322248678;9,20706616563579;1,07898322248678;9,67115451103739;10,1173558463631;9,3423643754778;1,07898322248678;9,31942073621556
"H2AFY2";1,07898322248678;1,07898322248678;9,46944231520103;1,07898322248678;9,55492666007343;9,00498714328342;10,4456875784982;9,39899677720317;9,2395175517907;9,83437959391514;8,91598739071109;1,07898322248678;9,94937520947962;10,6280478524123;1,07898322248678;10,2322582487403
"AKR1C3";14,1712029990593;10,4480266415068;10,7002718384502;11,6868330828308;9,95080170389329;11,5026564817365;10,914240293278;10,2967395732905;1,07898322248678;1,07898322248678;9,87814954487555;10,2077752383677;1,07898322248678;12,1549292965428;9,60569675253847;11,1307478975581
"JMJD7";1,07898322248678;10,3923111809319;9,29950711457876;8,57387674889703;9,26774056297284;1,07898322248678;1,07898322248678;1,07898322248678;10,5479019437421;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678
"RAB13";9,36452234383462;8,53466407745934;1,07898322248678;9,31117012036619;1,07898322248678;9,02863606715312;1,07898322248678;1,07898322248678;9,32550139116742;1,07898322248678;8,87382779137123;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;9,14111128866148
"RPL13AP3";1,07898322248678;1,07898322248678;1,07898322248678;9,70867560542888;1,07898322248678;9,42698130325695;9,23817153392328;1,07898322248678;9,90431180682442;9,69789918418451;9,22517063519941;9,82021507384391;9,64659422210837;9,23212744655491;10,0544584501856;9,76293987544301
"CTSE";1,07898322248678;6,39173029614731;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,73433391145987;8,26625973233815;1,07898322248678;11,7363255015638;1,07898322248678;10,9185606608128;1,07898322248678;7,25302829823579
"CRIP2";8,53739496123386;9,55362483229034;9,70009860861963;9,29927916173869;8,17337204380341;1,07898322248678;8,87661606320211;1,07898322248678;9,80736429525696;10,179830981724;1,07898322248678;9,48193713143112;1,07898322248678;1,07898322248678;10,5939104769918;9,94126419743344
"TMEM97";1,07898322248678;1,07898322248678;9,4299281131907;1,07898322248678;9,69001538416692;9,85699141294886;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,72084931504914;8,5183418995835;1,07898322248678;8,65886827107358;1,07898322248678;1,07898322248678
"ABHD12B";7,58867109038773;10,79825079632;7,51555945414383;10,308418043603;7,28463951012277;9,60774037685915;1,07898322248678;10,2679534748234;1,07898322248678;1,07898322248678;6,81598901050305;1,07898322248678;7,88286052109899;1,07898322248678;10,1167710541736;1,07898322248678
"TMEM165";9,92864218679578;1,07898322248678;1,07898322248678;1,07898322248678;9,18392645788326;1,07898322248678;1,07898322248678;1,07898322248678;8,11924256444759;1,07898322248678;8,65485522539505;1,07898322248678;1,07898322248678;9,07991463487784;9,10168071260443;8,31194471755037
"HSD17B11";8,87201639712211;1,07898322248678;9,43247321720549;1,07898322248678;9,03908347158345;8,47552616825946;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,73778050379567;1,07898322248678;8,96379832895576;8,89397417745441;1,07898322248678
"OGN";7,6037530417433;1,07898322248678;7,69854854295832;1,07898322248678;1,07898322248678;1,07898322248678;9,97823381378793;1,07898322248678;1,07898322248678;11,3064680928699;1,07898322248678;9,87106894688428;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678
"HMGB2";9,75649547581596;7,64606635761526;8,25907394438962;9,97906020608347;1,07898322248678;8,85369313463258;1,07898322248678;8,63825163430295;1,07898322248678;1,07898322248678;7,75606393014178;1,07898322248678;1,07898322248678;9,14544046456533;1,07898322248678;1,07898322248678
"RAB6A";10,9897862248275;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;11,2162455399717;1,07898322248678;10,8023592080112;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678
"CRABP2";10,0703900724563;8,86488902590249;10,4225481881836;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;1,07898322248678;8,13593707590288;7,10789395033523;1,07898322248678;1,07898322248678;1,07898322248678;9,11612625076778;7,38907963798196
"COX6A1";1,07898322248678;8,79569915694866;8,29771598463119;9,40081586458231;8,37763825358139;8,44963239641189;9,50225554365826;10,1441231476223;9,32885583276337;1,07898322248678;8,44488318459019;1,07898322248678;1,07898322248678;1,07898322248678;9,30308140519968;1,07898322248678
