"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"ERN2";2,73634711494815;6,21171486946853;-0,914919636689547;0,397076510746985;5,32919072799951;-2,29068636068713;8,76180525376409;6,91694136367105;7,91154824626555;8,89416314182939;4,63529743037893;4,2675170046729;7,31448488575309;7,21645856110425;8,53643979095029;9,26470305553999
"ADH1C";5,2435317143969;-2,29068636068713;10,4918694387751;-2,29068636068713;-1,02892662261518;4,05431392962558;1,2119810327855;-2,29068636068713;-1,97980193658806;-1,77358419166655;-2,29068636068713;3,6787852069745;-0,690520729030413;-1,41281453118256;-0,308540546437019;1,16795799877118
"FAM83A";3,30648460911992;7,18457110030682;-2,29068636068713;2,2185370043407;-2,29068636068713;3,74545208516499;5,54290041668162;8,4346068539779;-1,7241772249388;6,77531569393019;5,11048469866683;2,85135022425648;-1,86992889619884;2,98338190292932;6,31487597665285;6,17935099688815
"RPS4Y1";7,4509462384492;0,42382717706719;4,68597744200366;7,14452168956216;7,48191736130366;7,11149065393241;9,14218720906709;9,18802333049571;8,33845150636832;8,66128356173833;-1,43949404462575;8,99140101973672;8,81197741925596;8,82400273497812;0,0121893763183052;8,79669994345434
"CCDC198";2,57194244970937;-1,0331145772798;4,4409560821628;-1,46076315014595;-2,29068636068713;-2,29068636068713;7,2510812064598;-2,29068636068713;-2,29068636068713;-2,29068636068713;-2,29068636068713;-1,97034170727942;-2,29068636068713;2,57036052143308;-2,29068636068713;7,53598032305347
"LOC284581";-2,29068636068713;-2,29068636068713;4,5653552485837;-2,29068636068713;-1,52605126288129;0,852239925066006;5,45921557527055;-2,29068636068713;-1,97980193658806;-2,29068636068713;-2,29068636068713;-1,48672665813988;5,52853762332612;6,09830963328478;5,70235977182461;-1,32587415718959
"PADI3";0,357214274450045;8,68492910160282;5,89567818785325;4,67987420737271;7,07432742696388;4,57398027261948;10,2762450905194;3,65650299485075;9,36373064055773;9,21157898375694;4,78037416143673;-0,126928973879661;2,14603797391422;9,6386900248885;10,0884750818359;10,1467322210737
"PLXNB3";2,81201894062098;7,49306260039307;2,11558271442309;1,07823406261985;5,77537681597531;-2,29068636068713;9,22884538165337;6,5241095495032;8,34195204882161;9,0504790686779;4,896353080342;7,84413131006413;9,66426765321622;8,7144941413061;9,02197447825282;8,68760101633777
"PLCH2";0,713526357426689;4,24538780786721;6,66350888170955;2,84739055246692;7,33776173028029;-2,29068636068713;9,44302200185066;8,49515409841384;9,31502572539299;8,92795937226115;6,84833757787202;8,2745580024836;9,06371334138091;8,2029484652316;8,84848974654578;9,80549232763905
"CLIC6";-2,29068636068713;3,60216733208793;-1,6755658232768;-0,93726059374719;3,91270635624259;4,97372076093448;6,63104718000138;1,91426934563297;7,06588373640592;5,33868908189116;5,8873950582378;7,44622210607435;5,63885524045446;8,49006137878892;-1,30256456688015;4,24613759464903
"KRT5";-2,29068636068713;5,84870036928239;-0,914919636689547;-0,553963635013447;2,29817981033642;0,490642836327674;4,66945021202097;5,9760369887581;-0,0868528826565379;2,28505718456513;6,1799974680809;7,50551891633842;8,9904191990664;4,80861048744726;6,83015935637073;6,85371416404191
"TRIM31";1,92332075626821;7,88531554999033;-2,29068636068713;-2,29068636068713;1,61416422557104;1,76817376017009;5,27570465998569;8,55271457116874;7,14916420961406;8,12210156350907;4,76301757444859;1,34587156499776;4,38049091717306;-0,315489543334949;4,55602890610747;5,22340119250113
"PHGR1";5,59369001527162;-2,29068636068713;6,84628441599951;2,40324121874613;4,55389083282667;-2,29068636068713;1,60302037994456;-0,36818917413279;8,33318471532187;6,96020622177213;6,87483807567301;0,226324027975898;-0,157681223947591;3,57671301029991;-0,721583300832113;2,66267188485094
"LINC01268";-2,29068636068713;3,26085069851557;-0,0513488908048067;-2,29068636068713;-1,52605126288129;-2,29068636068713;-1,28474165148049;5,4957429383973;-1,7241772249388;7,04542641244886;2,31313254904128;0,746737217149072;-1,54457967625949;5,17617829329604;7,54501929489788;0,349692070160599
