"";"x"
"LINC01612";-0,457395744926067
"TMEM184A";-1,72948799069877
"PGGHG";-1,38657933321474
"CST1";-0,166601561154458
"PRICKLE4";-1,93573140190837
"KLHDC7B";0,103522060727794
"FOXJ1";-0,106175920564317
"ITLN1";0,196482592644998
"APOL1";-1,47375855910874
"C2orf66";-1,8667311457348
"PNCK";-0,651236300149937
"TRPM2-AS";0,00668630525746607
"LINC01748";-1,02423270728608
"SLC38A5";-1,2429035752732
"LINC01833";-0,440339812960488
"EIF1AY";0,459658004697493
"TMPRSS4";-1,27185368395243
"GRIN2D";-0,560608883606324
"CCNYL2";-0,24388608217182
"FAM83E";-0,835381587613297
"NPHS2";-0,875569806823404
"VTN";0,220732815974955
"HNF1B";-0,434444451152066
"PP14571";-1,17338416401683
"TFF2";0,287344400125532
"STK36";-1,7233918892541
"CMYA5";-1,6791312836772
"LOC574538";-0,207793149793171
"SULT4A1";-1,18790687598833
"MIR34AHG";-1,58397731888537
"CAPN3";-1,88934943677559
"SPEG";-1,33575750578951
"CACNA1H";-1,00846860347576
"MMP7";-0,728156517445326
"CDKN2A";-0,000820146046206845
"GDA";-0,648883668969066
"LINC00840";-0,757348163825439
"GAS2L2";0,0980537359400274
"ZSCAN4";-1,58764175525372
"IVL";-1,4201784796647
"CP";0,464895239767156
"TH";-0,141984692332349
"UPK1A";-0,997982754325003
"MAP3K12";-1,89292806348128
"PVALB";-0,113715749069567
"AOC1";-0,440984415622027
"CYP1A1";-0,211140475457755
"KCNG1";-1,03650813335232
"CFH";-0,972101089372902
"PALM3";-1,12908580908982
"NPR2";-1,86962366253078
"MOGAT2";-1,15586791256981
"AGAP4";-0,813893753904036
"LOC692247";-1,65667026303099
"SAMD11";-1,33073517466836
"TNS4";-1,73593829662576
"MYRF";-0,687933996639687
"IQCN";-1,68214482077323
"BPIFB1";-0,0750236870623121
"C1orf132";-1,81877517565008
"MB";0,90228561570121
"LOC283177";-0,840591118276967
"IGFBP2";-0,132585763212754
"PNPLA7";-1,54050603269913
"SYTL5";0,137543852474571
"TCN1";-0,226508512935217
"EBF4";-1,86634936038163
"LINC01980";1,11809115972198
"INTS4P1";-0,878644417670547
"TMEM198B";-1,35143068461854
"CEACAM7";0,0282654055131539
"POU5F1";-1,47612461832534
"CYP2S1";-0,807507971788289
"KRT7-AS";-1,71124518324231
"PERM1";-1,67054649943585
"UGT2B7";0,010568474609871
"PSORS1C2";-0,622854455956761
"CLDN10";-0,978127192054669
"PAX8-AS1";-0,15062915488401
"WFDC21P";0,345999757835574
"SLC14A1";-1,67044720676319
"ARHGAP27P1";-1,73297379205607
"MTRF1";-1,8654878536941
"MSMB";-0,0287996803426576
"HAS3";-1,55865492676098
"MFAP4";-0,513756234915826
"KCNC3";-1,23748299488172
"ALS2CL";-1,75505893551981
"BMP3";-0,28678584737664
"RORC";-0,691150494753474
"UCN2";-1,36869229080334
"VIPR1";-1,6671536447273
"HERC2P9";-1,77684837223735
"SLC15A1";-1,57783945187716
"KIF12";-0,694972714365494
"BAIAP2L2";-0,771357226799169
